Time (UTC)	prs(m)	rad(m)
2019-11-28 14:05:27	2.519	3.814
2019-11-28 14:06:27	2.505	3.808
2019-11-28 14:07:27	2.549	3.817
2019-11-28 14:08:27	2.568	3.876
2019-11-28 14:09:27	2.567	3.88
2019-11-28 14:10:27	2.577	3.861
2019-11-28 14:11:27	2.533	3.858
2019-11-28 14:12:27	2.541	3.846
2019-11-28 14:13:27	2.571	3.839
2019-11-28 14:14:27	2.524	3.834
2019-11-28 14:15:27	2.503	3.821
2019-11-28 14:16:27	2.569	3.819
2019-11-28 14:17:27	2.61	3.83
2019-11-28 14:18:27	2.604	3.829
2019-11-28 14:19:27	2.512	3.841
2019-11-28 14:20:27	2.549	3.849
2019-11-28 14:21:27	2.564	3.854
2019-11-28 14:22:27	2.618	3.853
2019-11-28 14:23:27	2.542	3.858
2019-11-28 14:24:27	2.549	3.853
2019-11-28 14:25:27	2.603	3.855
2019-11-28 14:26:27	2.595	3.868
2019-11-28 14:27:27	2.557	3.877
2019-11-28 14:28:27	2.596	3.87
2019-11-28 14:29:27	2.617	3.867
2019-11-28 14:30:27	2.605	3.88
2019-11-28 14:31:27	2.552	3.886
2019-11-28 14:32:27	2.623	3.881
2019-11-28 14:33:27	2.631	3.89
2019-11-28 14:34:27	2.543	3.878
2019-11-28 14:35:27	2.625	3.869
2019-11-28 14:36:27	2.592	3.87
2019-11-28 14:37:27	2.618	3.881
2019-11-28 14:38:27	2.65	3.885
2019-11-28 14:39:27	2.603	3.893
2019-11-28 14:40:27	2.593	3.895
2019-11-28 14:41:27	2.612	3.888
2019-11-28 14:42:27	2.586	3.89
2019-11-28 14:43:27	2.618	3.888
2019-11-28 14:44:27	2.655	3.892
2019-11-28 14:45:27	2.592	3.902
2019-11-28 14:46:27	2.593	3.895
2019-11-28 14:47:27	2.625	3.892
2019-11-28 14:48:27	2.644	3.894
2019-11-28 14:49:27	2.634	3.9
2019-11-28 14:50:27	2.64	3.903
2019-11-28 14:51:27	2.669	3.909
2019-11-28 14:52:27	2.611	3.914
2019-11-28 14:53:27	2.647	3.911
2019-11-28 14:54:27	2.638	3.91
2019-11-28 14:55:27	2.611	3.913
2019-11-28 14:56:27	2.612	3.905
2019-11-28 14:57:27	2.658	3.916
2019-11-28 14:58:27	2.629	3.939
2019-11-28 14:59:27	2.632	3.991
2019-11-28 15:00:27	2.667	3.959
2019-11-28 15:01:27	2.63	3.934
2019-11-28 15:02:27	2.671	3.924
2019-11-28 15:03:27	2.655	3.928
2019-11-28 15:04:27	2.645	3.932
2019-11-28 15:05:27	2.621	3.938
2019-11-28 15:06:27	2.608	3.94
2019-11-28 15:07:27	2.681	3.927
2019-11-28 15:08:27	2.606	3.929
2019-11-28 15:09:27	2.639	3.919
2019-11-28 15:10:27	2.628	3.919
2019-11-28 15:11:27	2.675	3.92
2019-11-28 15:12:27	2.669	3.924
2019-11-28 15:13:27	2.643	3.932
2019-11-28 15:14:27	2.649	3.934
2019-11-28 15:15:27	2.698	3.93
2019-11-28 15:16:27	2.65	3.941
2019-11-28 15:17:27	2.704	3.934
2019-11-28 15:18:27	2.666	3.928
2019-11-28 15:19:27	2.654	3.933
2019-11-28 15:20:27	2.639	3.934
2019-11-28 15:21:27	2.61	3.928
2019-11-28 15:22:27	2.696	3.921
2019-11-28 15:23:27	2.618	3.925
2019-11-28 15:24:27	2.642	3.921
2019-11-28 15:25:27	2.689	3.929
2019-11-28 15:26:27	2.631	3.941
2019-11-28 15:27:27	2.649	3.935
2019-11-28 15:28:27	2.659	3.935
2019-11-28 15:29:27	2.642	3.935
2019-11-28 15:30:27	2.703	3.935
2019-11-28 15:31:27	2.646	3.936
2019-11-28 15:32:27	2.643	3.926
2019-11-28 15:33:27	2.631	3.921
2019-11-28 15:34:27	2.65	3.926
2019-11-28 15:35:27	2.604	3.931
2019-11-28 15:36:27	2.629	3.928
2019-11-28 15:37:27	2.637	3.926
2019-11-28 15:38:27	2.669	3.922
2019-11-28 15:39:27	2.634	3.925
2019-11-28 15:40:27	2.63	3.926
2019-11-28 15:41:27	2.656	3.928
2019-11-28 15:42:27	2.61	3.923
2019-11-28 15:43:27	2.636	3.919
2019-11-28 15:44:27	2.597	3.922
2019-11-28 15:45:27	2.616	3.916
2019-11-28 15:46:27	2.682	3.917
2019-11-28 15:47:27	2.642	3.923
2019-11-28 15:48:27	2.648	3.911
2019-11-28 15:49:27	2.65	3.906
2019-11-28 15:50:27	2.632	3.907
2019-11-28 15:51:27	2.618	3.912
2019-11-28 15:52:27	2.662	3.916
2019-11-28 15:53:27	2.674	3.916
2019-11-28 15:54:27	2.599	3.916
2019-11-28 15:55:27	2.66	3.91
2019-11-28 15:56:27	2.649	3.915
2019-11-28 15:57:27	2.633	3.922
2019-11-28 15:58:27	2.594	3.922
2019-11-28 15:59:27	2.586	3.917
2019-11-28 16:00:27	2.626	3.913
2019-11-28 16:01:27	2.621	3.913
2019-11-28 16:02:27	2.639	3.903
2019-11-28 16:03:27	2.617	3.904
2019-11-28 16:04:27	2.666	3.908
2019-11-28 16:05:27	2.609	3.902
2019-11-28 16:06:27	2.62	3.902
2019-11-28 16:07:27	2.642	3.903
2019-11-28 16:08:27	2.598	3.904
2019-11-28 16:09:27	2.6	3.899
2019-11-28 16:10:27	2.611	3.897
2019-11-28 16:11:27	2.568	3.889
2019-11-28 16:12:27	2.608	3.879
2019-11-28 16:13:27	2.564	3.878
2019-11-28 16:14:27	2.587	3.875
2019-11-28 16:15:27	2.583	3.878
2019-11-28 16:16:27	2.579	3.876
2019-11-28 16:17:27	2.627	3.877
2019-11-28 16:18:27	2.575	3.877
2019-11-28 16:19:27	2.568	3.873
2019-11-28 16:20:27	2.631	3.87
2019-11-28 16:21:27	2.566	3.874
2019-11-28 16:22:27	2.571	3.877
2019-11-28 16:23:27	2.562	3.875
2019-11-28 16:24:27	2.586	3.871
2019-11-28 16:25:27	2.549	3.861
2019-11-28 16:26:27	2.609	3.852
2019-11-28 16:27:27	2.549	3.859
2019-11-28 16:28:27	2.548	3.86
2019-11-28 16:29:27	2.544	3.862
2019-11-28 16:30:27	2.616	3.861
2019-11-28 16:31:27	2.579	3.852
2019-11-28 16:32:27	2.595	3.852
2019-11-28 16:33:27	2.553	3.861
2019-11-28 16:34:27	2.546	3.867
2019-11-28 16:35:27	2.601	3.859
2019-11-28 16:36:27	2.585	3.849
2019-11-28 16:37:27	2.534	3.85
2019-11-28 16:38:27	2.584	3.834
2019-11-28 16:39:27	2.583	3.842
2019-11-28 16:40:27	2.579	3.852
2019-11-28 16:41:27	2.517	3.855
2019-11-28 16:42:28	2.569	3.839
2019-11-28 16:43:27	2.587	3.832
2019-11-28 16:44:27	2.5	3.837
2019-11-28 16:45:27	2.524	3.831
2019-11-28 16:46:27	2.543	3.832
2019-11-28 16:47:27	2.492	3.83
2019-11-28 16:48:27	2.478	3.809
2019-11-28 16:49:27	2.538	3.791
2019-11-28 16:50:27	2.487	3.781
2019-11-28 16:51:27	2.49	3.779
2019-11-28 16:52:27	2.498	3.782
2019-11-28 16:53:27	2.509	3.785
2019-11-28 16:54:27	2.481	3.791
2019-11-28 16:55:27	2.476	3.791
2019-11-28 16:56:27	2.48	3.782
2019-11-28 16:57:27	2.489	3.774
2019-11-28 16:58:27	2.505	3.768
2019-11-28 16:59:27	2.461	3.769
2019-11-28 17:00:27	2.499	3.762
2019-11-28 17:01:27	2.532	3.755
2019-11-28 17:02:27	2.469	3.768
2019-11-28 17:03:27	2.448	3.761
2019-11-28 17:04:27	2.468	3.754
2019-11-28 17:05:27	2.471	3.761
2019-11-28 17:06:27	2.445	3.762
2019-11-28 17:07:27	2.484	3.755
2019-11-28 17:08:27	2.466	3.759
2019-11-28 17:09:27	2.458	3.762
2019-11-28 17:10:27	2.425	3.757
2019-11-28 17:11:27	2.487	3.749
2019-11-28 17:12:27	2.481	3.743
2019-11-28 17:13:27	2.429	3.742
2019-11-28 17:14:27	2.447	3.738
2019-11-28 17:15:27	2.423	3.733
2019-11-28 17:16:27	2.428	3.729
2019-11-28 17:17:27	2.422	3.731
2019-11-28 17:18:27	2.396	3.728
2019-11-28 17:19:27	2.422	3.722
2019-11-28 17:20:27	2.441	3.724
2019-11-28 17:21:27	2.407	3.716
2019-11-28 17:22:27	2.4	3.711
2019-11-28 17:23:27	2.402	3.711
2019-11-28 17:24:27	2.387	3.706
2019-11-28 17:25:27	2.368	3.697
2019-11-28 17:26:27	2.392	3.692
2019-11-28 17:27:27	2.368	3.683
2019-11-28 17:28:27	2.376	3.678
2019-11-28 17:29:27	2.395	3.679
2019-11-28 17:30:27	2.392	3.677
2019-11-28 17:31:27	2.379	3.668
2019-11-28 17:32:27	2.38	3.665
2019-11-28 17:33:27	2.363	3.659
2019-11-28 17:34:27	2.398	3.651
2019-11-28 17:35:27	2.358	3.645
2019-11-28 17:36:27	2.354	3.642
2019-11-28 17:37:27	2.345	3.632
2019-11-28 17:38:27	2.335	3.637
2019-11-28 17:39:27	2.375	3.635
2019-11-28 17:40:27	2.329	3.629
2019-11-28 17:41:27	2.333	3.624
2019-11-28 17:42:27	2.316	3.613
2019-11-28 17:43:27	2.328	3.617
2019-11-28 17:44:27	2.315	3.619
2019-11-28 17:45:27	2.334	3.612
2019-11-28 17:46:27	2.293	3.614
2019-11-28 17:47:27	2.296	3.612
2019-11-28 17:48:27	2.309	3.61
2019-11-28 17:49:27	2.316	3.613
2019-11-28 17:50:27	2.322	3.614
2019-11-28 17:51:27	2.301	3.616
2019-11-28 17:52:27	2.284	3.605
2019-11-28 17:53:27	2.27	3.596
2019-11-28 17:54:27	2.289	3.587
2019-11-28 17:55:27	2.339	3.58
2019-11-28 17:56:27	2.263	3.582
2019-11-28 17:57:27	2.279	3.579
2019-11-28 17:58:27	2.294	3.582
2019-11-28 17:59:27	2.281	3.583
2019-11-28 18:00:27	2.276	3.575
2019-11-28 18:01:27	2.249	3.576
2019-11-28 18:02:27	2.249	3.568
2019-11-28 18:03:27	2.247	3.56
2019-11-28 18:04:27	2.283	3.554
2019-11-28 18:05:27	2.243	3.548
2019-11-28 18:06:27	2.287	3.54
2019-11-28 18:07:27	2.267	3.543
2019-11-28 18:08:27	2.214	3.539
2019-11-28 18:09:27	2.249	3.528
2019-11-28 18:10:27	2.196	3.529
2019-11-28 18:11:27	2.242	3.525
2019-11-28 18:12:27	2.204	3.513
2019-11-28 18:13:27	2.203	3.498
2019-11-28 18:14:27	2.155	3.494
2019-11-28 18:15:27	2.214	3.491
2019-11-28 18:16:27	2.188	3.49
2019-11-28 18:17:27	2.174	3.487
2019-11-28 18:18:27	2.144	3.48
2019-11-28 18:19:27	2.158	3.469
2019-11-28 18:20:27	2.14	3.465
2019-11-28 18:21:27	2.203	3.454
2019-11-28 18:22:27	2.144	3.455
2019-11-28 18:23:27	2.157	3.456
2019-11-28 18:24:27	2.174	3.459
2019-11-28 18:25:27	2.164	3.468
2019-11-28 18:26:27	2.153	3.471
2019-11-28 18:27:27	2.157	3.46
2019-11-28 18:28:27	2.195	3.454
2019-11-28 18:29:27	2.168	3.456
2019-11-28 18:30:27	2.131	3.456
2019-11-28 18:31:27	2.142	3.444
2019-11-28 18:32:27	2.116	3.442
2019-11-28 18:33:27	2.118	3.439
2019-11-28 18:34:27	2.132	3.44
2019-11-28 18:35:27	2.149	3.44
2019-11-28 18:36:27	2.151	3.446
2019-11-28 18:37:27	2.115	3.439
2019-11-28 18:38:27	2.102	3.428
2019-11-28 18:39:27	2.1	3.419
2019-11-28 18:40:27	2.08	3.413
2019-11-28 18:41:27	2.064	3.392
2019-11-28 18:42:27	2.074	3.379
2019-11-28 18:43:27	2.088	3.375
2019-11-28 18:44:27	2.075	3.373
2019-11-28 18:45:27	2.04	3.371
2019-11-28 18:46:27	2.049	3.368
2019-11-28 18:47:27	2.079	3.361
2019-11-28 18:48:27	2.053	3.358
2019-11-28 18:49:27	2.071	3.355
2019-11-28 18:50:27	2.04	3.35
2019-11-28 18:51:27	2.032	3.344
2019-11-28 18:52:27	2.037	3.335
2019-11-28 18:53:27	2.082	3.338
2019-11-28 18:54:27	2.039	3.342
2019-11-28 18:55:27	2.009	3.341
2019-11-28 18:56:27	2.037	3.337
2019-11-28 18:57:27	2.062	3.331
2019-11-28 18:58:27	2.011	3.328
2019-11-28 18:59:27	2.02	3.324
2019-11-28 19:00:27	1.967	3.319
2019-11-28 19:01:27	1.971	3.314
2019-11-28 19:02:27	2.001	3.312
2019-11-28 19:03:27	2.036	3.315
2019-11-28 19:04:27	2	3.316
2019-11-28 19:05:27	2	3.311
2019-11-28 19:06:27	1.967	3.303
2019-11-28 19:07:27	2.005	3.298
2019-11-28 19:08:27	1.995	3.301
2019-11-28 19:09:27	1.933	3.3
2019-11-28 19:10:27	2.012	3.29
2019-11-28 19:11:27	2.001	3.289
2019-11-28 19:12:27	1.942	3.286
2019-11-28 19:13:27	1.924	3.278
2019-11-28 19:14:27	1.98	3.267
2019-11-28 19:15:27	2.008	3.267
2019-11-28 19:16:27	1.955	3.269
2019-11-28 19:17:27	1.973	3.264
2019-11-28 19:18:27	1.959	3.263
2019-11-28 19:19:27	1.943	3.265
2019-11-28 19:20:29	1.933	3.252
2019-11-28 19:21:27	1.977	3.247
2019-11-28 19:22:27	1.92	3.246
2019-11-28 19:23:27	1.925	3.236
2019-11-28 19:24:27	1.933	3.223
2019-11-28 19:25:27	1.902	3.215
2019-11-28 19:26:27	1.878	3.21
2019-11-28 19:27:27	1.918	3.206
2019-11-28 19:28:27	1.909	3.206
2019-11-28 19:29:27	1.91	3.208
2019-11-28 19:30:27	1.906	3.204
2019-11-28 19:31:27	1.889	3.21
2019-11-28 19:32:27	1.896	3.21
2019-11-28 19:33:27	1.92	3.21
2019-11-28 19:34:27	1.908	3.213
2019-11-28 19:35:27	1.918	3.212
2019-11-28 19:36:27	1.898	3.203
2019-11-28 19:37:27	1.921	3.192
2019-11-28 19:38:27	1.864	3.192
2019-11-28 19:39:27	1.857	3.191
2019-11-28 19:40:27	1.906	3.183
2019-11-28 19:41:27	1.916	3.185
2019-11-28 19:42:27	1.875	3.198
2019-11-28 19:43:27	1.89	3.2
2019-11-28 19:44:27	1.893	3.195
2019-11-28 19:45:27	1.887	3.19
2019-11-28 19:46:27	1.854	3.189
2019-11-28 19:47:27	1.842	3.18
2019-11-28 19:48:27	1.869	3.174
2019-11-28 19:49:27	1.832	3.176
2019-11-28 19:50:27	1.826	3.167
2019-11-28 19:51:27	1.854	3.161
2019-11-28 19:52:27	1.841	3.165
2019-11-28 19:53:27	1.826	3.165
2019-11-28 19:54:27	1.801	3.157
2019-11-28 19:55:27	1.825	3.143
2019-11-28 19:56:27	1.83	3.132
2019-11-28 19:57:27	1.802	3.132
2019-11-28 19:58:27	1.858	3.127
2019-11-28 19:59:27	1.868	3.129
2019-11-28 20:00:27	1.835	3.135
2019-11-28 20:01:27	1.809	3.129
2019-11-28 20:02:27	1.766	3.125
2019-11-28 20:03:27	1.805	3.12
2019-11-28 20:04:27	1.786	3.115
2019-11-28 20:05:27	1.77	3.108
2019-11-28 20:06:27	1.778	3.101
2019-11-28 20:07:27	1.769	3.099
2019-11-28 20:08:28	1.787	3.097
2019-11-28 20:09:27	1.792	3.096
2019-11-28 20:10:27	1.833	3.098
2019-11-28 20:11:27	1.786	3.103
2019-11-28 20:12:27	1.796	3.106
2019-11-28 20:13:27	1.78	3.103
2019-11-28 20:14:27	1.8	3.098
2019-11-28 20:15:27	1.785	3.103
2019-11-28 20:16:27	1.795	3.104
2019-11-28 20:17:27	1.783	3.098
2019-11-28 20:18:27	1.803	3.098
2019-11-28 20:19:27	1.783	3.096
2019-11-28 20:20:27	1.802	3.092
2019-11-28 20:21:27	1.786	3.09
2019-11-28 20:22:27	1.768	3.087
2019-11-28 20:23:27	1.796	3.089
2019-11-28 20:24:27	1.758	3.091
2019-11-28 20:25:27	1.795	3.087
2019-11-28 20:26:27	1.749	3.083
2019-11-28 20:27:27	1.771	3.079
2019-11-28 20:28:27	1.784	3.085
2019-11-28 20:29:27	1.76	3.087
2019-11-28 20:30:27	1.748	3.085
2019-11-28 20:31:27	1.731	3.081
2019-11-28 20:32:27	1.739	3.073
2019-11-28 20:33:27	1.753	3.071
2019-11-28 20:34:27	1.732	3.074
2019-11-28 20:35:27	1.717	3.071
2019-11-28 20:36:27	1.745	3.061
2019-11-28 20:37:27	1.764	3.061
2019-11-28 20:38:28	1.736	3.063
2019-11-28 20:39:28	1.77	3.059
2019-11-28 20:40:27	1.744	3.056
2019-11-28 20:41:27	1.739	3.053
2019-11-28 20:42:27	1.758	3.05
2019-11-28 20:43:27	1.74	3.047
2019-11-28 20:44:27	1.765	3.044
2019-11-28 20:45:27	1.72	3.048
2019-11-28 20:46:27	1.711	3.05
2019-11-28 20:47:27	1.721	3.044
2019-11-28 20:48:27	1.708	3.047
2019-11-28 20:49:27	1.755	3.041
2019-11-28 20:50:27	1.733	3.037
2019-11-28 20:51:27	1.748	3.038
2019-11-28 20:52:27	1.753	3.04
2019-11-28 20:53:27	1.715	3.047
2019-11-28 20:54:27	1.705	3.044
2019-11-28 20:55:27	1.782	3.047
2019-11-28 20:56:27	1.724	3.051
2019-11-28 20:57:27	1.744	3.051
2019-11-28 20:58:27	1.747	3.049
2019-11-28 20:59:27	1.707	3.049
2019-11-28 21:00:27	1.722	3.049
2019-11-28 21:01:27	1.745	3.051
2019-11-28 21:02:27	1.75	3.054
2019-11-28 21:03:27	1.747	3.061
2019-11-28 21:04:27	1.758	3.062
2019-11-28 21:05:27	1.773	3.062
2019-11-28 21:06:27	1.74	3.072
2019-11-28 21:07:27	1.742	3.07
2019-11-28 21:08:27	1.753	3.063
2019-11-28 21:09:27	1.774	3.061
2019-11-28 21:10:27	1.754	3.062
2019-11-28 21:11:27	1.753	3.054
2019-11-28 21:12:27	1.755	3.049
2019-11-28 21:13:27	1.739	3.052
2019-11-28 21:14:27	1.758	3.051
2019-11-28 21:15:27	1.725	3.048
2019-11-28 21:16:27	1.735	3.042
2019-11-28 21:17:27	1.732	3.036
2019-11-28 21:18:27	1.745	3.029
2019-11-28 21:19:27	1.728	3.029
2019-11-28 21:20:27	1.725	3.029
2019-11-28 21:21:27	1.713	3.027
2019-11-28 21:22:27	1.717	3.022
2019-11-28 21:23:27	1.723	3.024
2019-11-28 21:24:27	1.718	3.028
2019-11-28 21:25:27	1.706	3.033
2019-11-28 21:26:27	1.746	3.04
2019-11-28 21:27:27	1.716	3.049
2019-11-28 21:28:27	1.751	3.049
2019-11-28 21:29:27	1.779	3.05
2019-11-28 21:30:27	1.775	3.059
2019-11-28 21:31:27	1.751	3.061
2019-11-28 21:32:27	1.796	3.053
2019-11-28 21:33:27	1.816	3.061
2019-11-28 21:34:27	1.775	3.073
2019-11-28 21:35:27	1.766	3.068
2019-11-28 21:36:27	1.762	3.068
2019-11-28 21:37:27	1.768	3.079
2019-11-28 21:38:27	1.776	3.088
2019-11-28 21:39:27	1.804	3.082
2019-11-28 21:40:27	1.772	3.086
2019-11-28 21:41:27	1.776	3.088
2019-11-28 21:42:27	1.751	3.078
2019-11-28 21:43:27	1.738	3.075
2019-11-28 21:44:27	1.767	3.072
2019-11-28 21:45:27	1.797	3.069
2019-11-28 21:46:27	1.768	3.069
2019-11-28 21:47:27	1.792	3.078
2019-11-28 21:48:27	1.781	3.08
2019-11-28 21:49:27	1.804	3.083
2019-11-28 21:50:27	1.777	3.089
2019-11-28 21:51:27	1.78	3.09
2019-11-28 21:52:27	1.765	3.094
2019-11-28 21:53:27	1.759	3.094
2019-11-28 21:54:27	1.825	3.089
2019-11-28 21:55:27	1.797	3.095
2019-11-28 21:56:27	1.794	3.098
2019-11-28 21:57:27	1.79	3.098
2019-11-28 21:58:28	1.785	3.096
2019-11-28 21:59:27	1.764	3.1
2019-11-28 22:00:27	1.776	3.1
2019-11-28 22:01:27	1.793	3.102
2019-11-28 22:02:27	1.791	3.103
2019-11-28 22:03:27	1.783	3.104
2019-11-28 22:04:27	1.79	3.103
2019-11-28 22:05:27	1.758	3.101
2019-11-28 22:06:27	1.833	3.099
2019-11-28 22:07:27	1.82	3.112
2019-11-28 22:08:27	1.833	3.121
2019-11-28 22:09:27	1.802	3.122
2019-11-28 22:10:27	1.818	3.122
2019-11-28 22:11:27	1.794	3.126
2019-11-28 22:12:27	1.8	3.129
2019-11-28 22:13:27	1.824	3.134
2019-11-28 22:14:27	1.857	3.138
2019-11-28 22:15:27	1.823	3.136
2019-11-28 22:16:27	1.827	3.133
2019-11-28 22:17:27	1.85	3.136
2019-11-28 22:18:27	1.796	3.141
2019-11-28 22:19:27	1.819	3.138
2019-11-28 22:20:27	1.833	3.141
2019-11-28 22:21:27	1.867	3.146
2019-11-28 22:22:27	1.864	3.162
2019-11-28 22:23:27	1.874	3.174
2019-11-28 22:24:27	1.859	3.176
2019-11-28 22:25:27	1.897	3.171
2019-11-28 22:26:27	1.87	3.174
2019-11-28 22:27:27	1.867	3.175
2019-11-28 22:28:27	1.853	3.169
2019-11-28 22:29:27	1.874	3.165
2019-11-28 22:30:27	1.857	3.169
2019-11-28 22:31:27	1.875	3.177
2019-11-28 22:32:27	1.869	3.187
2019-11-28 22:33:27	1.886	3.187
2019-11-28 22:34:27	1.903	3.192
2019-11-28 22:35:27	1.916	3.194
2019-11-28 22:36:27	1.935	3.2
2019-11-28 22:37:27	1.869	3.204
2019-11-28 22:38:27	1.956	3.204
2019-11-28 22:39:27	1.924	3.212
2019-11-28 22:40:27	1.922	3.209
2019-11-28 22:41:27	1.935	3.213
2019-11-28 22:42:27	1.919	3.224
2019-11-28 22:43:27	1.952	3.228
2019-11-28 22:44:27	1.975	3.239
2019-11-28 22:45:27	1.971	3.245
2019-11-28 22:46:27	1.949	3.251
2019-11-28 22:47:27	1.957	3.255
2019-11-28 22:48:27	1.964	3.256
2019-11-28 22:49:27	1.954	3.262
2019-11-28 22:50:27	1.97	3.263
2019-11-28 22:51:27	1.973	3.269
2019-11-28 22:52:27	1.986	3.277
2019-11-28 22:53:27	1.986	3.28
2019-11-28 22:54:27	1.996	3.282
2019-11-28 22:55:27	1.997	3.283
2019-11-28 22:56:27	2.002	3.291
2019-11-28 22:57:27	1.971	3.296
2019-11-28 22:58:27	1.979	3.293
2019-11-28 22:59:27	2.003	3.292
2019-11-28 23:00:27	1.991	3.301
2019-11-28 23:01:27	1.982	3.303
2019-11-28 23:02:27	2.036	3.302
2019-11-28 23:03:27	2.049	3.314
2019-11-28 23:04:27	2.008	3.324
2019-11-28 23:05:27	2.066	3.331
2019-11-28 23:06:27	2.039	3.336
2019-11-28 23:07:27	2.047	3.342
2019-11-28 23:08:27	2.05	3.345
2019-11-28 23:09:27	2.04	3.345
2019-11-28 23:10:27	2.033	3.347
2019-11-28 23:11:27	2.049	3.348
2019-11-28 23:12:27	2.059	3.352
2019-11-28 23:13:27	2.052	3.349
2019-11-28 23:14:27	2.097	3.352
2019-11-28 23:15:27	2.046	3.36
2019-11-28 23:16:27	2.068	3.364
2019-11-28 23:17:27	2.092	3.373
2019-11-28 23:18:27	2.114	3.389
2019-11-28 23:19:27	2.11	3.393
2019-11-28 23:20:27	2.104	3.395
2019-11-28 23:21:27	2.081	3.399
2019-11-28 23:22:27	2.112	3.401
2019-11-28 23:23:27	2.117	3.401
2019-11-28 23:24:27	2.131	3.406
2019-11-28 23:25:27	2.178	3.411
2019-11-28 23:26:27	2.119	3.413
2019-11-28 23:27:27	2.121	3.425
2019-11-28 23:28:27	2.16	3.432
2019-11-28 23:29:27	2.151	3.444
2019-11-28 23:30:27	2.123	3.448
2019-11-28 23:31:27	2.176	3.45
2019-11-28 23:32:27	2.192	3.459
2019-11-28 23:33:27	2.186	3.463
2019-11-28 23:34:27	2.169	3.455
2019-11-28 23:35:27	2.159	3.456
2019-11-28 23:36:27	2.22	3.467
2019-11-28 23:37:27	2.181	3.474
2019-11-28 23:38:27	2.184	3.475
2019-11-28 23:39:27	2.176	3.483
2019-11-28 23:40:27	2.201	3.49
2019-11-28 23:41:27	2.207	3.493
2019-11-28 23:42:27	2.238	3.499
2019-11-28 23:43:27	2.176	3.503
2019-11-28 23:44:27	2.202	3.501
2019-11-28 23:45:27	2.235	3.506
2019-11-28 23:46:27	2.252	3.511
2019-11-28 23:47:27	2.249	3.518
2019-11-28 23:48:27	2.226	3.526
2019-11-28 23:49:27	2.254	3.531
2019-11-28 23:50:27	2.281	3.539
2019-11-28 23:51:27	2.265	3.54
2019-11-28 23:52:27	2.233	3.536
2019-11-28 23:53:27	2.267	3.54
2019-11-28 23:54:27	2.269	3.552
2019-11-28 23:55:27	2.283	3.558
2019-11-28 23:56:27	2.284	3.567
2019-11-28 23:57:27	2.276	3.573
2019-11-28 23:58:27	2.294	3.581
2019-11-28 23:59:27	2.287	3.592
