Time (UTC)	prs(m)	rad(m)
2019-11-28 17:00:47	2.273	4.911
2019-11-28 17:01:47	2.306	4.932
2019-11-28 17:02:47	2.281	4.92
2019-11-28 17:03:47	2.211	4.932
2019-11-28 17:04:47	2.237	4.943
2019-11-28 17:05:47	2.321	4.887
2019-11-28 17:06:47	2.229	4.862
2019-11-28 17:07:47	2.249	4.871
2019-11-28 17:08:47	2.234	4.881
2019-11-28 17:09:47	2.247	4.871
2019-11-28 17:10:47	2.217	4.835
2019-11-28 17:11:47	2.159	4.885
2019-11-28 17:12:47	2.22	4.864
2019-11-28 17:13:47	2.192	4.901
2019-11-28 17:14:47	2.229	4.881
2019-11-28 17:15:47	2.154	4.825
2019-11-28 17:16:47	2.182	4.866
2019-11-28 17:17:47	2.19	4.861
2019-11-28 17:18:47	2.208	4.864
2019-11-28 17:19:47	2.206	4.852
2019-11-28 17:20:47	2.147	4.821
2019-11-28 17:21:47	2.164	4.844
2019-11-28 17:22:47	2.155	4.826
2019-11-28 17:23:47	2.131	4.848
2019-11-28 17:24:47	2.121	4.841
2019-11-28 17:25:47	2.143	4.807
2019-11-28 17:26:47	2.14	4.854
2019-11-28 17:27:47	2.168	4.817
2019-11-28 17:28:47	2.189	4.831
2019-11-28 17:29:47	2.168	4.853
2019-11-28 17:30:47	2.124	4.827
2019-11-28 17:31:47	2.144	4.814
2019-11-28 17:32:47	2.162	4.828
2019-11-28 17:33:47	2.194	4.802
2019-11-28 17:34:47	2.178	4.806
2019-11-28 17:35:47	2.101	4.822
2019-11-28 17:36:47	2.186	4.872
2019-11-28 17:37:47	2.187	4.809
2019-11-28 17:38:47	2.124	4.786
2019-11-28 17:39:47	2.087	4.786
2019-11-28 17:40:47	2.149	4.76
2019-11-28 17:41:47	2.119	4.719
2019-11-28 17:42:47	2.067	4.756
2019-11-28 17:43:47	2.106	4.758
2019-11-28 17:44:47	2.065	4.776
2019-11-28 17:45:47	2.102	4.822
2019-11-28 17:46:47	2.085	4.789
2019-11-28 17:47:47	2.153	4.753
2019-11-28 17:48:47	2.084	4.756
2019-11-28 17:49:47	2.099	4.735
2019-11-28 17:50:47	2.039	4.731
2019-11-28 17:51:47	2.113	4.752
2019-11-28 17:52:47	2.04	4.699
2019-11-28 17:53:47	2.033	4.702
2019-11-28 17:54:47	2.105	4.761
2019-11-28 17:55:47	2.053	4.71
2019-11-28 17:56:47	2.075	4.733
2019-11-28 17:57:47	2.088	4.719
2019-11-28 17:58:47	2.048	4.708
2019-11-28 17:59:47	2.037	4.699
2019-11-28 18:00:47	2.055	4.658
2019-11-28 18:01:47	2.058	4.615
2019-11-28 18:02:47	1.966	4.639
2019-11-28 18:03:47	2.027	4.65
2019-11-28 18:04:47	2.026	4.644
2019-11-28 18:05:47	2.057	4.647
2019-11-28 18:06:47	2.03	4.714
2019-11-28 18:07:47	2.004	4.699
2019-11-28 18:08:47	2.005	4.66
2019-11-28 18:09:47	1.967	4.603
2019-11-28 18:10:47	1.955	4.626
2019-11-28 18:11:47	1.946	4.605
2019-11-28 18:12:47	1.961	4.604
2019-11-28 18:13:47	2.062	4.619
2019-11-28 18:14:47	1.952	4.612
2019-11-28 18:15:47	1.999	4.636
2019-11-28 18:16:47	1.975	4.625
2019-11-28 18:17:47	1.986	4.655
2019-11-28 18:18:47	1.971	4.65
2019-11-28 18:19:47	1.941	4.622
2019-11-28 18:20:47	1.928	4.609
2019-11-28 18:21:47	1.986	4.572
2019-11-28 18:22:47	1.961	4.588
2019-11-28 18:23:47	1.95	4.588
2019-11-28 18:24:47	1.969	4.608
2019-11-28 18:25:47	1.908	4.627
2019-11-28 18:26:47	1.938	4.585
2019-11-28 18:27:47	1.944	4.626
2019-11-28 18:28:47	1.929	4.612
2019-11-28 18:29:47	1.967	4.593
2019-11-28 18:30:47	1.927	4.555
2019-11-28 18:31:47	1.928	4.589
2019-11-28 18:32:47	1.984	4.612
2019-11-28 18:33:47	1.94	4.576
2019-11-28 18:34:47	1.922	4.571
2019-11-28 18:35:47	1.952	4.542
2019-11-28 18:36:47	1.92	4.565
2019-11-28 18:37:47	1.926	4.538
2019-11-28 18:38:47	1.854	4.571
2019-11-28 18:39:47	1.826	4.546
2019-11-28 18:40:47	1.891	4.556
2019-11-28 18:41:47	1.92	4.534
2019-11-28 18:42:47	1.896	4.54
2019-11-28 18:43:47	1.852	4.516
2019-11-28 18:44:47	1.868	4.515
2019-11-28 18:45:47	1.834	4.523
2019-11-28 18:46:47	1.866	4.525
2019-11-28 18:47:47	1.872	4.536
2019-11-28 18:48:47	1.872	4.519
2019-11-28 18:49:47	1.874	4.516
2019-11-28 18:50:47	1.859	4.531
2019-11-28 18:51:47	1.879	4.506
2019-11-28 18:52:47	1.809	4.492
2019-11-28 18:53:47	1.75	4.463
2019-11-28 18:54:47	1.857	4.455
2019-11-28 18:55:47	1.798	4.487
2019-11-28 18:56:47	1.763	4.48
2019-11-28 18:57:47	1.794	4.459
2019-11-28 18:58:47	1.764	4.446
2019-11-28 18:59:47	1.79	4.459
2019-11-28 19:00:47	1.825	4.448
2019-11-28 19:01:47	1.811	4.417
2019-11-28 19:02:47	1.805	4.428
2019-11-28 19:03:47	1.807	4.434
2019-11-28 19:04:47	1.794	4.427
2019-11-28 19:05:47	1.741	4.449
2019-11-28 19:06:47	1.766	4.435
2019-11-28 19:07:47	1.767	4.451
2019-11-28 19:08:47	1.769	4.409
2019-11-28 19:09:47	1.757	4.404
2019-11-28 19:10:47	1.823	4.437
2019-11-28 19:11:47	1.753	4.447
2019-11-28 19:12:47	1.708	4.392
2019-11-28 19:13:47	1.743	4.364
2019-11-28 19:14:47	1.689	4.378
2019-11-28 19:15:47	1.714	4.382
2019-11-28 19:16:47	1.745	4.396
2019-11-28 19:17:47	1.698	4.395
2019-11-28 19:18:47	1.763	4.402
2019-11-28 19:19:47	1.773	4.418
2019-11-28 19:20:47	1.735	4.422
2019-11-28 19:21:47	1.759	4.384
2019-11-28 19:22:47	1.676	4.399
2019-11-28 19:23:47	1.749	4.369
2019-11-28 19:24:47	1.75	4.343
2019-11-28 19:25:47	1.662	4.353
2019-11-28 19:26:47	1.727	4.373
2019-11-28 19:27:47	1.731	4.386
2019-11-28 19:28:47	1.683	4.374
2019-11-28 19:29:47	1.669	4.339
2019-11-28 19:30:47	1.669	4.338
2019-11-28 19:31:47	1.708	4.325
2019-11-28 19:32:47	1.661	4.316
2019-11-28 19:33:47	1.672	4.351
2019-11-28 19:34:47	1.696	4.364
2019-11-28 19:35:47	1.673	4.348
2019-11-28 19:36:47	1.72	4.366
2019-11-28 19:37:47	1.669	4.379
2019-11-28 19:38:47	1.678	4.37
2019-11-28 19:39:47	1.655	4.307
2019-11-28 19:40:47	1.607	4.304
2019-11-28 19:41:47	1.627	4.327
2019-11-28 19:42:47	1.68	4.327
2019-11-28 19:43:47	1.686	4.308
2019-11-28 19:44:47	1.669	4.295
2019-11-28 19:45:47	1.632	4.286
2019-11-28 19:46:47	1.615	4.284
2019-11-28 19:47:47	1.616	4.3
2019-11-28 19:48:48	1.643	4.323
2019-11-28 19:49:48	1.651	4.292
2019-11-28 19:50:48	1.655	4.317
2019-11-28 19:51:47	1.556	4.314
2019-11-28 19:52:47	1.642	4.288
2019-11-28 19:53:48	1.61	4.283
2019-11-28 19:54:47	1.635	4.275
2019-11-28 19:55:48	1.597	4.242
2019-11-28 19:56:47	1.582	4.238
2019-11-28 19:57:48	1.574	4.243
2019-11-28 19:58:48	1.574	4.273
2019-11-28 19:59:48	1.595	4.275
2019-11-28 20:00:48	1.542	4.273
2019-11-28 20:01:48	1.603	4.269
2019-11-28 20:02:48	1.604	4.264
2019-11-28 20:03:48	1.62	4.263
2019-11-28 20:04:48	1.597	4.26
2019-11-28 20:05:48	1.6	4.266
2019-11-28 20:06:47	1.586	4.229
2019-11-28 20:07:47	1.632	4.232
2019-11-28 20:08:47	1.604	4.242
2019-11-28 20:09:47	1.585	4.205
2019-11-28 20:10:47	1.551	4.227
2019-11-28 20:11:47	1.585	4.217
2019-11-28 20:12:47	1.555	4.235
2019-11-28 20:13:47	1.638	4.196
2019-11-28 20:14:47	1.547	4.239
2019-11-28 20:15:47	1.55	4.226
2019-11-28 20:16:47	1.53	4.211
2019-11-28 20:17:47	1.508	4.218
2019-11-28 20:18:47	1.57	4.228
2019-11-28 20:19:47	1.574	4.216
2019-11-28 20:20:47	1.569	4.201
2019-11-28 20:21:47	1.559	4.235
2019-11-28 20:22:47	1.566	4.258
2019-11-28 20:23:47	1.56	4.258
2019-11-28 20:24:47	1.564	4.231
2019-11-28 20:25:47	1.571	4.215
2019-11-28 20:26:47	1.549	4.203
2019-11-28 20:27:47	1.507	4.244
2019-11-28 20:28:47	1.576	4.223
2019-11-28 20:29:47	1.513	4.196
2019-11-28 20:30:47	1.537	4.19
2019-11-28 20:31:47	1.51	4.175
2019-11-28 20:32:47	1.557	4.16
2019-11-28 20:33:47	1.454	4.232
2019-11-28 20:34:47	1.516	4.204
2019-11-28 20:35:47	1.555	4.237
2019-11-28 20:36:47	1.501	4.244
2019-11-28 20:37:47	1.534	4.216
2019-11-28 20:38:47	1.546	4.208
2019-11-28 20:39:47	1.505	4.196
2019-11-28 20:40:47	1.53	4.163
2019-11-28 20:41:47	1.544	4.147
2019-11-28 20:42:47	1.511	4.165
2019-11-28 20:43:47	1.543	4.179
2019-11-28 20:44:47	1.516	4.198
2019-11-28 20:45:47	1.48	4.181
2019-11-28 20:46:47	1.427	4.168
2019-11-28 20:47:47	1.449	4.206
2019-11-28 20:48:47	1.542	4.184
2019-11-28 20:49:47	1.509	4.203
2019-11-28 20:50:47	1.475	4.154
2019-11-28 20:51:47	1.491	4.166
2019-11-28 20:52:47	1.549	4.172
2019-11-28 20:53:47	1.506	4.201
2019-11-28 20:54:47	1.509	4.188
2019-11-28 20:55:47	1.525	4.199
2019-11-28 20:56:47	1.558	4.143
2019-11-28 20:57:47	1.499	4.167
2019-11-28 20:58:47	1.506	4.169
2019-11-28 20:59:47	1.492	4.194
2019-11-28 21:00:47	1.473	4.164
2019-11-28 21:01:47	1.516	4.155
2019-11-28 21:02:47	1.518	4.172
2019-11-28 21:03:47	1.506	4.179
2019-11-28 21:04:47	1.513	4.181
2019-11-28 21:05:47	1.529	4.201
2019-11-28 21:06:47	1.535	4.191
2019-11-28 21:07:47	1.514	4.187
2019-11-28 21:08:47	1.541	4.197
2019-11-28 21:09:47	1.508	4.188
2019-11-28 21:10:47	1.545	4.182
2019-11-28 21:11:47	1.502	4.191
2019-11-28 21:12:47	1.464	4.179
2019-11-28 21:13:47	1.529	4.174
2019-11-28 21:14:47	1.535	4.179
2019-11-28 21:15:47	1.478	4.166
2019-11-28 21:16:47	1.53	4.184
2019-11-28 21:17:47	1.512	4.198
2019-11-28 21:18:47	1.549	4.187
2019-11-28 21:19:47	1.491	4.203
2019-11-28 21:20:47	1.488	4.198
2019-11-28 21:21:47	1.518	4.177
2019-11-28 21:22:47	1.505	4.202
2019-11-28 21:23:47	1.516	4.197
2019-11-28 21:24:47	1.55	4.188
2019-11-28 21:25:47	1.499	4.181
2019-11-28 21:26:47	1.519	4.187
2019-11-28 21:27:47	1.563	4.191
2019-11-28 21:28:47	1.507	4.179
2019-11-28 21:29:47	1.54	4.193
2019-11-28 21:30:47	1.517	4.208
2019-11-28 21:31:47	1.545	4.2
2019-11-28 21:32:47	1.535	4.195
2019-11-28 21:33:47	1.546	4.187
2019-11-28 21:34:47	1.536	4.198
2019-11-28 21:35:47	1.518	4.197
2019-11-28 21:36:47	1.506	4.184
2019-11-28 21:37:47	1.515	4.181
2019-11-28 21:38:47	1.533	4.182
2019-11-28 21:39:47	1.525	4.194
2019-11-28 21:40:47	1.552	4.225
2019-11-28 21:41:47	1.548	4.229
2019-11-28 21:42:47	1.542	4.227
2019-11-28 21:43:47	1.514	4.226
2019-11-28 21:44:47	1.495	4.225
2019-11-28 21:45:47	1.539	4.217
2019-11-28 21:46:47	1.589	4.212
2019-11-28 21:47:47	1.523	4.212
2019-11-28 21:48:47	1.552	4.222
2019-11-28 21:49:47	1.577	4.26
2019-11-28 21:50:48	1.566	4.245
2019-11-28 21:51:47	1.548	4.242
2019-11-28 21:52:47	1.573	4.244
2019-11-28 21:53:47	1.558	4.24
2019-11-28 21:54:47	1.554	4.225
2019-11-28 21:55:47	1.546	4.212
2019-11-28 21:56:47	1.539	4.216
2019-11-28 21:57:47	1.588	4.209
2019-11-28 21:58:47	1.62	4.245
2019-11-28 21:59:47	1.615	4.243
2019-11-28 22:00:47	1.561	4.247
2019-11-28 22:01:47	1.58	4.238
2019-11-28 22:02:47	1.578	4.24
2019-11-28 22:03:47	1.583	4.261
2019-11-28 22:04:47	1.546	4.241
2019-11-28 22:05:47	1.577	4.257
2019-11-28 22:06:47	1.586	4.258
2019-11-28 22:07:47	1.557	4.26
2019-11-28 22:08:47	1.616	4.258
2019-11-28 22:09:47	1.598	4.277
2019-11-28 22:10:47	1.603	4.274
2019-11-28 22:11:47	1.568	4.264
2019-11-28 22:12:47	1.627	4.269
2019-11-28 22:13:47	1.601	4.263
2019-11-28 22:14:47	1.586	4.286
2019-11-28 22:15:47	1.608	4.28
2019-11-28 22:16:47	1.588	4.269
2019-11-28 22:17:47	1.599	4.269
2019-11-28 22:18:47	1.621	4.273
2019-11-28 22:19:47	1.605	4.269
2019-11-28 22:20:47	1.605	4.271
2019-11-28 22:21:47	1.641	4.275
2019-11-28 22:22:47	1.6	4.277
2019-11-28 22:23:47	1.589	4.281
2019-11-28 22:24:47	1.61	4.274
2019-11-28 22:25:47	1.652	4.285
2019-11-28 22:26:47	1.614	4.302
2019-11-28 22:27:47	1.642	4.306
2019-11-28 22:28:47	1.641	4.299
2019-11-28 22:29:47	1.636	4.303
2019-11-28 22:30:47	1.657	4.321
2019-11-28 22:31:47	1.672	4.321
2019-11-28 22:32:47	1.662	4.334
2019-11-28 22:33:47	1.661	4.314
2019-11-28 22:34:47	1.63	4.311
2019-11-28 22:35:47	1.666	4.302
2019-11-28 22:36:47	1.654	4.342
2019-11-28 22:37:47	1.72	4.354
2019-11-28 22:38:47	1.691	4.362
2019-11-28 22:39:47	1.691	4.366
2019-11-28 22:40:47	1.729	4.369
2019-11-28 22:41:47	1.689	4.366
2019-11-28 22:42:47	1.709	4.359
2019-11-28 22:43:47	1.737	4.358
2019-11-28 22:44:47	1.683	4.375
2019-11-28 22:45:47	1.634	4.355
2019-11-28 22:46:47	1.741	4.375
2019-11-28 22:47:47	1.737	4.392
2019-11-28 22:48:47	1.733	4.408
2019-11-28 22:49:47	1.769	4.418
2019-11-28 22:50:47	1.729	4.404
2019-11-28 22:51:47	1.706	4.388
2019-11-28 22:52:47	1.752	4.41
2019-11-28 22:53:47	1.765	4.423
2019-11-28 22:54:47	1.748	4.415
2019-11-28 22:55:47	1.78	4.426
2019-11-28 22:56:47	1.737	4.43
2019-11-28 22:57:47	1.805	4.451
2019-11-28 22:58:47	1.775	4.423
2019-11-28 22:59:47	1.726	4.42
2019-11-28 23:00:47	1.746	4.418
2019-11-28 23:01:47	1.763	4.413
2019-11-28 23:02:47	1.765	4.414
2019-11-28 23:03:47	1.754	4.44
2019-11-28 23:04:47	1.79	4.451
2019-11-28 23:05:47	1.806	4.45
2019-11-28 23:06:47	1.799	4.464
2019-11-28 23:07:47	1.788	4.451
2019-11-28 23:08:47	1.816	4.464
2019-11-28 23:09:47	1.804	4.477
2019-11-28 23:10:47	1.785	4.48
2019-11-28 23:11:47	1.832	4.488
2019-11-28 23:12:47	1.82	4.484
2019-11-28 23:13:47	1.849	4.487
2019-11-28 23:14:47	1.848	4.48
2019-11-28 23:15:47	1.873	4.499
2019-11-28 23:16:47	1.84	4.492
2019-11-28 23:17:47	1.84	4.511
2019-11-28 23:18:47	1.84	4.511
2019-11-28 23:19:47	1.851	4.507
2019-11-28 23:20:47	1.836	4.521
2019-11-28 23:21:47	1.847	4.516
2019-11-28 23:22:47	1.861	4.516
2019-11-28 23:23:47	1.884	4.558
2019-11-28 23:24:47	1.907	4.553
2019-11-28 23:25:47	1.893	4.556
2019-11-28 23:26:47	1.885	4.569
2019-11-28 23:27:47	1.889	4.552
2019-11-28 23:28:47	1.897	4.556
2019-11-28 23:29:47	1.891	4.571
2019-11-28 23:30:47	1.899	4.557
2019-11-28 23:31:47	1.942	4.566
2019-11-28 23:32:47	1.915	4.576
2019-11-28 23:33:47	1.908	4.594
2019-11-28 23:34:47	1.932	4.599
2019-11-28 23:35:47	1.982	4.593
2019-11-28 23:36:47	1.936	4.607
2019-11-28 23:37:47	1.94	4.618
2019-11-28 23:38:47	1.953	4.619
2019-11-28 23:39:47	1.942	4.624
2019-11-28 23:40:47	1.952	4.624
2019-11-28 23:41:47	1.941	4.63
2019-11-28 23:42:47	1.979	4.633
2019-11-28 23:43:47	1.961	4.637
2019-11-28 23:44:47	1.947	4.647
2019-11-28 23:45:47	2.015	4.648
2019-11-28 23:46:47	2.013	4.671
2019-11-28 23:47:47	2.023	4.678
2019-11-28 23:48:47	2.006	4.673
2019-11-28 23:49:47	2.012	4.678
2019-11-28 23:50:47	2.001	4.677
2019-11-28 23:51:47	2.046	4.669
2019-11-28 23:52:47	2.038	4.691
2019-11-28 23:53:47	2.022	4.693
2019-11-28 23:54:47	2.05	4.698
2019-11-28 23:55:47	2.043	4.716
2019-11-28 23:56:47	2.065	4.706
2019-11-28 23:57:47	2.073	4.718
2019-11-28 23:58:47	2.032	4.692
2019-11-28 23:59:47	2.072	4.713
